    1.42     5.59   233.20 
    1.25     5.03   233.80 
    1.68     6.56   237.40 
    1.70     6.52   238.80 
    1.59     6.77   241.80 
    1.46     6.52   245.80 
    1.49     6.05   242.60 
    1.23     5.56   235.70 
    1.05     5.93   238.70 
    1.19     6.06   242.70 
    1.21     5.44   239.70 
    1.08     5.32   235.70 
    1.05     5.91   240.50 
    1.17     6.06   239.70 
    1.50     5.89   243.80 
    1.75     6.64   246.80 
    1.64     6.64   246.80 
    1.41     6.58   247.70 
    1.28     5.42   250.90 
    1.23     5.91   257.90 
    1.37     6.31   259.90 
    1.36     6.70   258.90 
    1.40     5.78   254.90 
    1.10     5.19   239.70 
    1.00     5.07   233.60 
    1.61     6.77   237.80 
    1.31     6.18   244.70 
    1.08     5.19   238.70 
    0.89     5.39   235.10 
    0.94     5.64   234.10 
    1.72     6.42   243.60 
    2.13     6.82   252.60 
    1.35     5.93   243.70 
    1.27     6.18   235.70 
    1.23     5.97   240.70 
    0.64     3.73   229.10 
    0.78     3.89   226.50 
    1.31     5.72   240.70 
    1.20     6.02   249.90 
    1.09     5.94   252.30 
    0.86     5.31   258.70 
    0.84     4.79   273.70 
    0.96     5.24   280.10 
    1.08     5.49   283.10 
    1.14     5.29   272.10 
    1.31     6.04   269.60 
    1.26     6.43   265.60 
    1.34     6.43   263.60 
    1.19     5.18   252.90 
    1.01     5.21   248.00 
    1.18     5.78   245.90 
    1.29     5.97   246.70 
    1.19     5.55   250.30 
    1.09     5.55   251.30 
    0.99     5.64   257.10 
    1.11     5.86   263.20 
    1.18     5.45   265.90 
    1.30     5.67   256.80 
    1.20     6.10   263.90 
    1.45     6.99   260.80 
    1.26     6.05   266.90 
    1.11     5.77   254.10 
    0.98     5.42   270.10 
    1.16     5.55   271.10 
    1.13     5.94   282.30 
    1.03     5.91   286.60 
    0.89     5.54   286.50 
    0.79     6.44   297.60 
    0.82     6.57   298.60 
    0.73     6.57   296.60 
    0.53     6.02   301.60 
    0.53     6.26   305.60 
    0.54     6.88   306.60 
    0.49     6.75   304.60 
    0.40     6.64   320.20 
    0.37     7.01   306.20 
    0.28     5.50   293.40 
    0.28     5.39   300.40 
    0.33     5.73   315.40 
    0.35     4.93   318.40 
    0.31     4.42   326.80 
    0.36     5.00   317.80 
    0.42     6.09   326.20 
    0.47     5.82   334.00 
    0.26     4.76   314.80 
    0.19     5.39   291.40 
    0.26     6.83   287.20 
    0.39     5.46   308.90 
    0.35     5.74   313.20 
    0.39     5.94   320.90 
    0.49     7.15   321.90 
    0.52     7.14   318.20 
    0.48     6.18   317.90 
    0.46     6.80   310.10 
    0.44     7.68   313.10 
    0.49     6.71   313.20 
    0.33     5.47   308.20 
    0.30     5.87   298.20 
    0.30     6.55   304.90 
    0.21     3.59   334.70 
    0.21     4.74   297.10 
    0.18     5.31   284.30 
    0.19     4.80   298.30 
    0.20     5.05   300.10 
    0.23     3.88   326.30 
    0.14     4.95   271.10 
    0.11     5.47   283.10 
    0.20     4.29   316.30 
    0.27     3.79   326.10 
    0.25     3.70   339.90 
    0.30     4.52   335.90 
    0.28     4.31   332.90 
    0.23     3.80   332.90 
    0.15     3.23   338.40 
    0.21     3.98   341.70 
    0.18     3.79   338.70 
    0.08     2.25   345.60 
    0.09     2.29   335.50 
    0.07     2.31   345.60 
    0.08     2.35   340.50 
    0.20     2.52   228.10 
    0.26     2.23   199.50 
    0.20     2.45   228.10 
    0.01     2.57   347.70 
    0.11     2.13   318.30 
    0.09     1.90   321.10 
    0.06     2.15   342.50 
    0.07     2.77   348.70 
    0.11     3.70   336.70 
    0.36     4.49   280.30 
    0.24     4.76   337.80 
    0.18     4.41   353.10 
    0.16     3.65   346.70 
    0.16     4.25   333.30 
    0.16     4.85   319.90 
    0.15     5.24   317.90 
    0.16     5.36   324.90 
    0.18     4.55   316.40 
    0.07     2.54   338.10 
    0.04     2.46   344.90 
    0.10     4.80   305.90 
    0.14     5.01   339.10 
    0.14     4.78   341.10 
    0.16     5.49   321.90 
    0.13     4.98   317.90 
    0.15     5.31   317.40 
    0.19     5.40   348.80 
    0.16     5.01   327.10 
    0.46     4.32   272.20 
    0.41     4.69   272.20 
    0.35     4.69   268.20 
    0.42     4.11   261.30 
    0.40     3.98   264.30 
    0.44     3.88   281.30 
    0.28     4.73   288.10 
    0.28     5.10   294.60 
    0.35     4.25   274.30 
    0.38     4.61   275.30 
    0.36     4.32   270.20 
    0.14     3.38   330.70 
    0.29     5.06   311.10 
    0.22     4.90   352.10 
    0.29     5.19   306.10 
    0.28     3.36   235.20 
    0.55     3.68   229.00 
    0.34     2.92   219.80 
    0.38     3.41   219.80 
    0.30     2.45   230.50 
    0.07     1.95   326.40 
    0.17     2.36   326.10 
    0.07     2.85   346.90 
    0.01     2.73   348.70 
    0.01     2.89   347.70 
    0.13     2.30   219.50 
    0.33     2.30   201.50 
    0.47     3.63   225.10 
    0.66     4.69   228.50 
    0.99     5.30   236.20 
    0.79     4.97   249.00 
    1.06     5.70   248.00 
    1.09     5.21   241.00 
    0.91     5.01   234.10 
    0.80     3.98   226.50 
    1.15     5.49   231.20 
    1.55     6.27   239.80 
    1.48     5.89   238.80 
    1.98     6.82   251.60 
    1.94     7.25   251.40 
    1.61     6.60   249.90 
    1.34     5.84   249.70 
    1.14     5.48   248.70 
    1.08     5.82   246.00 
    1.09     5.69   244.70 
    0.97     4.81   237.20 
    1.01     5.18   236.20 
    1.00     5.92   244.20 
    1.04     5.82   247.00 
    0.90     4.81   244.20 
    0.77     4.56   244.20 
    0.92     5.46   241.00 
    0.92     5.46   249.00 
    1.17     4.99   242.70 
    1.04     5.32   242.70 
    1.22     6.18   239.70 
    1.40     6.21   243.70 
    1.69     5.92   245.60 
    1.01     5.05   242.20 
    0.98     5.89   240.10 
    0.83     5.55   240.20 
    0.92     4.81   238.20 
    0.72     4.83   239.70 
    0.80     5.09   253.30 
    1.33     6.20   277.30 
    1.58     6.83   277.30 
    1.52     6.89   278.80 
    1.62     6.89   276.80 
    1.33     6.38   272.00 
    1.19     5.99   275.00 
    1.01     5.66   280.60 
    0.81     5.03   288.60 
    0.73     5.04   293.50 
    0.76     5.17   294.50 
    0.78     5.54   295.50 
    0.76     5.30   294.50 
    0.58     5.24   295.70 
    0.59     5.70   294.50 
    0.58     6.23   287.50 
    0.56     6.23   295.50 
    0.51     6.10   293.50 
    0.51     5.96   296.50 
    0.49     5.96   287.50 
    0.54     5.83   296.50 
    0.37     5.16   303.60 
    0.40     5.24   295.70 
    0.47     4.83   287.40 
    0.40     5.30   287.50 
    0.49     4.50   261.60 
    0.60     4.74   244.80 
    0.60     4.48   244.80 
    0.58     4.46   240.70 
    0.59     4.99   246.40 
    0.54     4.50   239.40 
    0.38     3.47   233.00 
    0.42     4.72   245.50 
    0.31     4.67   302.60 
    0.32     5.61   298.60 
    0.29     5.53   305.60 
    0.21     5.06   312.10 
    0.19     5.43   315.40 
    0.17     5.69   312.40 
    0.21     4.68   312.40 
    0.28     4.61   313.80 
    0.30     4.48   316.80 
    0.24     4.34   323.90 
    0.28     5.21   328.90 
    0.21     5.33   308.90 
    0.36     4.79   310.60 
    0.38     4.84   296.60 
    0.64     4.27   258.70 
    0.80     4.49   246.00 
    0.72     4.95   235.50 
    0.70     5.45   233.50 
    0.76     5.14   235.10 
    0.66     4.08   226.40 
    0.26     2.73   223.80 
    0.01     2.97   351.70 
    0.07     2.00   326.40 
    0.07     1.95   324.40 
    0.06     1.85   323.40 
    0.25     2.75   230.10 
    0.12     3.50   343.10 
    0.71     5.52   301.60 
    0.58     5.50   306.40 
    0.54     5.54   311.80 
    0.60     6.34   337.20 
    0.58     6.71   329.20 
    0.47     6.69   321.90 
    0.28     4.42   337.90 
    0.20     3.88   340.70 
    1.36     5.78   246.90 
    1.19     5.36   243.70 
    1.24     5.69   239.70 
    1.30     6.33   248.70 
    1.52     6.59   259.80 
    1.41     6.20   260.80 
    1.19     5.54   252.90 
    1.31     5.97   245.70 
    1.44     6.09   245.70 
    1.34     5.72   247.70 
    1.11     5.44   241.70 
    1.59     6.89   245.80 
    1.70     6.66   245.60 
    1.60     5.92   247.60 
    1.51     6.17   247.60 
    1.43     6.33   243.70 
    1.27     6.09   245.70 
    1.45     5.48   244.70 
    1.21     5.44   237.70 
    1.17     5.81   243.70 
    1.13     6.06   243.70 
    1.26     5.36   245.70 
    1.14     5.24   242.70 
    0.81     5.94   245.30 
    0.62     5.80   247.80 
    0.56     5.40   246.80 
    0.41     4.63   251.70 
    0.49     3.37   230.30 
    0.99     6.04   238.50 
    1.22     5.84   245.70 
    1.10     6.93   303.70 
    0.81     7.29   317.80 
    0.76     6.25   310.80 
    0.87     6.13   317.80 
    0.76     7.07   310.70 
    0.65     6.42   314.80 
    0.55     5.79   311.80 
    0.63     6.25   308.40 
    0.72     7.27   301.80 
    0.56     6.38   310.60 
    0.42     6.58   313.80 
    0.42     6.98   314.80 
    0.45     7.37   315.80 
    0.46     4.85   303.70 
    0.47     4.00   232.30 
    0.41     3.74   236.20 
    0.55     3.58   234.30 
    0.69     4.44   230.50 
    1.29     6.23   234.40 
    1.64     7.02   245.80 
    1.77     6.42   246.60 
    1.46     6.02   245.80 
    1.40     6.09   244.70 
    1.69     7.04   243.60 
    1.61     6.17   245.60 
    1.45     5.89   245.80 
    1.50     6.27   245.80 
    1.24     6.33   246.70 
    1.40     5.97   245.70 
    1.25     5.36   241.70 
    1.20     5.56   243.70 
    0.98     5.82   241.00 
    0.83     6.07   248.30 
    0.46     5.44   323.20 
    0.33     4.97   292.90 
    0.42     4.79   305.10 
    0.34     4.96   291.90 
    0.51     5.92   318.80 
    0.61     5.99   305.80 
    0.48     5.03   310.60 
    0.47     5.92   314.80 
    0.44     6.58   317.80 
    0.42     6.58   311.80 
    0.41     6.45   314.80 
    0.35     6.77   315.20 
    0.39     7.24   315.80 
    0.36     6.98   313.80 
    0.33     6.98   316.80 
    0.29     6.71   314.80 
    0.25     7.17   315.20 
    0.24     6.51   316.90 
    0.28     6.19   309.80 
    0.21     6.64   317.90 
    0.23     6.95   318.40 
    0.19     6.75   314.10 
    0.19     6.88   314.10 
    0.23     6.88   301.60 
    0.22     7.08   315.40 
    0.15     6.89   319.90 
    0.17     6.23   309.10 
    0.15     5.18   313.40 
    0.20     4.21   322.90 
    0.16     5.53   309.80 
    0.25     4.11   319.20 
    0.34     4.24   338.90 
    0.43     4.97   316.20 
    0.50     5.29   309.10 
    0.68     6.04   313.80 
    0.56     5.79   312.10 
    0.48     5.16   316.10 
    0.39     5.41   318.10 
    0.38     6.29   319.10 
    0.35     5.33   325.90 
    0.29     5.10   317.20 
    0.24     5.09   315.90 
    0.32     5.66   316.80 
    0.27     5.44   315.20 
    0.28     5.00   316.80 
    0.35     5.00   313.80 
    0.38     5.66   313.80 
    0.32     5.97   314.20 
    0.35     5.79   314.80 
    0.42     6.84   314.80 
    0.39     7.43   318.20 
    0.36     6.24   315.20 
    0.73     5.29   287.50 
    1.23     6.25   277.00 
    1.00     5.90   286.70 
    0.95     5.54   294.50 
    1.03     5.90   292.70 
    0.86     6.07   303.30 
    0.75     5.75   306.40 
    0.69     6.00   306.40 
    0.65     5.50   309.40 
    0.54     5.12   309.40 
    0.62     5.50   309.40 
    0.67     5.74   307.80 
    0.89     5.29   294.50 
    1.01     5.53   287.60 
    1.10     5.66   288.60 
    1.03     5.54   291.50 
    1.00     5.65   292.70 
    0.97     5.78   289.50 
    0.84     6.31   295.60 
    0.93     6.18   293.60 
    0.67     5.99   303.80 
    0.69     6.25   306.80 
    0.75     6.62   308.40 
    0.77     6.89   308.80 
    0.99     6.47   305.30 
    0.98     7.12   307.10 
    1.14     7.52   305.10 
    1.32     7.54   306.10 
    1.16     7.93   305.10 
    1.24     7.30   306.70 
    1.20     7.05   306.70 
    1.14     7.79   305.10 
    1.04     7.39   304.10 
    0.96     7.15   307.80 
    1.08     7.05   302.70 
    0.97     6.88   301.60 
    0.80     6.38   302.80 
    0.82     6.12   307.80 
    0.78     7.01   306.80 
    0.32     4.93   299.80 
    0.37     6.30   317.40 
    0.40     6.21   314.20 
    0.38     5.82   318.90 
    0.42     7.43   316.20 
    0.47     5.65   304.60 
    0.72     5.39   298.60 
    0.91     5.53   295.60 
    1.10     6.02   292.60 
    1.12     6.15   292.70 
    0.94     6.14   294.60 
    1.11     6.40   286.70 
    1.10     6.65   289.70 
    0.96     6.26   292.60 
    1.07     6.02   294.60 
    1.17     6.76   294.60 
    1.10     6.68   298.70 
    0.96     6.31   295.60 
    0.78     6.38   306.80 
    0.76     6.76   306.80 
    1.11     5.78   287.60 
    0.92     4.73   249.00 
    0.79     4.50   234.40 
    1.13     6.41   235.50 
    1.20     5.91   233.50 
    1.23     5.66   231.50 
    0.94     5.30   231.60 
    0.89     6.09   235.50 
    0.70     5.45   236.50 
    0.59     3.98   227.40 
    0.28     3.26   231.00 
    0.42     5.40   317.80 
    0.61     6.38   307.80 
    0.44     6.64   316.20 
    0.39     7.03   301.90 
    0.57     5.94   333.90 
    0.52     6.55   312.80 
    0.55     7.25   312.40 
    0.80     7.55   336.10 
    0.83     7.05   333.10 
    0.77     6.86   334.10 
    0.71     6.67   335.10 
    0.75     7.93   329.10 
    0.82     7.18   336.10 
    0.76     6.55   333.10 
    0.66     6.29   334.10 
    0.78     7.68   335.10 
    0.83     7.18   335.10 
    0.62     6.14   334.90 
    0.58     6.29   329.10 
    0.54     6.95   323.20 
    0.61     6.23   336.20 
    0.42     5.47   321.20 
    0.39     5.59   321.20 
    0.40     6.21   327.20 
    0.36     5.69   322.80 
    0.35     4.81   323.40 
    0.36     4.84   325.20 
    0.36     5.84   324.20 
    0.39     5.71   333.20 
    0.38     4.73   335.90 
    0.29     5.21   323.90 
    0.24     4.42   320.10 
    0.24     4.42   324.10 
    0.26     3.90   335.10 
    0.27     3.58   349.10 
    0.29     3.98   344.30 
    0.33     5.46   351.90 
    0.38     5.09     3.90 
    0.38     4.49     0.90 
    0.23     3.20   350.70 
    0.23     5.52   355.10 
    0.25     5.27     2.10 
    0.19     4.90   354.10 
    0.18     4.89   327.80 
    0.15     4.90   322.10 
    0.06     2.32   226.60 
    0.21     2.62   243.10 
    0.21     2.37   227.80 
    0.23     1.96   196.50 
    0.00     3.68   231.10 
    0.34     2.50   196.50 
    0.19     2.67   221.50 
    0.27     2.10   196.50 
    0.01     3.25   232.40 
    0.09     1.91   238.40 
    0.34     2.23   193.50 
    0.19     2.68   218.80 
    0.24     2.27   223.50 
    0.23     2.81   216.80 
    0.34     3.26   225.00 
    0.39     3.36   236.00 
    0.40     4.09   241.70 
    0.53     4.62   242.40 
    0.48     5.35   251.30 
    0.47     4.57   253.30 
    0.33     4.33   244.50 
    0.33     4.64   254.30 
    0.30     4.52   255.30 
    0.28     4.13   275.30 
    0.05     2.60   340.70 
    0.06     2.77   344.70 
    0.58     4.21   234.70 
    0.88     4.61   240.00 
    0.79     4.37   242.00 
    0.75     4.58   241.70 
    0.67     4.96   235.70 
    0.71     4.62   247.40 
    0.72     4.21   240.70 
    0.76     4.68   240.20 
    0.83     5.79   242.20 
    0.89     5.34   242.00 
    0.80     4.73   243.00 
    0.63     4.50   241.40 
    0.56     4.96   239.70 
    0.56     4.58   239.70 
    0.58     3.89   244.40 
    0.66     4.21   237.70 
    0.71     5.11   242.40 
    0.80     5.21   247.00 
    0.84     4.88   244.80 
    0.80     4.75   241.40 
    0.64     5.08   243.70 
    0.71     4.99   239.40 
    0.65     3.89   242.40 
    0.45     4.46   246.50 
    0.34     3.47   233.00 
    0.76     5.18   242.20 
    0.98     4.61   247.00 
    0.93     5.15   254.30 
    1.01     5.38   259.10 
    0.96     5.86   257.20 
    1.10     5.58   266.90 
    0.93     5.11   259.10 
    0.81     5.41   254.30 
    1.44     6.86   251.80 
    1.61     5.96   253.30 
    1.26     5.24   241.70 
    1.49     6.27   243.80 
    1.04     6.60   252.30 
    1.07     6.03   256.10 
    0.96     5.29   275.10 
    1.08     5.29   271.10 
    1.48     6.33   282.30 
    1.54     7.25   290.10 
    1.61     6.89   284.80 
    1.40     6.50   286.50 
    1.19     6.50   286.50 
    1.18     6.33   282.30 
    1.06     6.16   286.60 
    0.68     5.87   294.70 
    0.51     5.87   298.70 
    0.51     5.87   294.70 
    0.56     5.96   294.50 
    0.44     6.13   303.70 
    0.36     5.89   303.60 
    0.35     5.89   304.60 
    0.50     6.64   295.70 
    0.38     6.64   301.70 
    0.29     6.71   310.80 
    0.33     6.71   314.80 
    0.40     7.00   309.60 
    0.38     6.64   317.20 
    0.39     6.18   312.90 
    0.38     5.51   299.20 
    0.36     5.96   295.20 
    0.40     6.09   315.20 
    0.42     5.95   321.00 
    0.39     4.88   326.80 
    0.40     4.76   334.80 
    0.48     6.33   330.00 
    0.64     6.45   348.00 
    0.52     5.34   344.80 
    0.44     5.11   340.80 
    0.40     5.34   334.80 
    0.57     6.21   349.20 
    0.63     5.84   347.20 
    0.54     5.59   343.20 
    0.59     5.99   341.20 
    0.58     6.71   336.20 
    0.70     6.47   334.20 
    0.81     6.23   345.20 
    0.88     7.00   342.70 
    1.08     8.46   337.60 
    1.06     7.65   333.10 
    1.11     7.83   330.60 
    1.00     6.86   337.80 
    0.90     6.99   334.80 
    0.75     7.05   332.90 
    0.59     5.99   320.20 
    0.57     6.80   330.10 
    0.48     5.82   324.90 
    0.46     5.70   326.90 
    0.40     5.97   323.20 
    0.30     5.21   316.90 
    0.34     5.79   317.80 
    0.28     6.11   315.20 
    0.33     5.09   312.90 
    0.26     3.68   315.30 
    0.22     3.90   337.90 
    0.14     3.66   346.40 
    0.11     4.00   349.50 
    0.18     3.91   344.40 
    0.24     4.46   341.20 
    0.25     4.26   334.70 
    0.24     4.21   334.90 
    0.35     4.32   351.10 
    0.31     3.98   356.30 
    0.28     5.86   355.20 
    0.36     5.46   353.90 
    0.35     5.48   352.20 
    0.37     5.21   351.90 
    0.34     6.79   338.90 
    0.44     7.15   338.90 
    0.39     6.66   342.90 
    0.40     5.82   345.90 
    0.01     2.81   344.70 
    0.11     3.59   338.10 
    0.00     4.55   232.10 
    0.17     3.87   338.70 
    0.13     3.63   340.90 
    0.30     5.94   342.90 
    0.30     5.57   322.20 
    0.45     6.77   300.70 
    0.31     5.97   313.10 
    0.21     5.75   322.90 
    0.32     6.14   304.60 
    0.31     7.00   307.10 
    0.25     4.76   357.80 
    0.28     4.60   340.30 
    0.33     4.32   343.10 
    0.35     4.25   345.90 
    0.35     4.67   336.90 
    0.52     6.39   341.80 
    0.56     5.93   347.80 
    0.50     5.23   345.80 
    0.56     5.93   343.80 
    0.61     7.21   344.00 
    0.56     5.93   342.80 
    0.42     4.93   345.40 
    0.43     5.34   345.90 
    0.43     6.31   340.90 
    0.53     5.99   354.20 
    0.43     5.46   341.90 
    0.32     5.34   333.90 
    0.28     4.80   332.30 
    0.18     3.44   333.90 
    0.19     3.59   332.70 
    0.10     3.24   342.10 
    0.07     2.77   351.90 
    0.08     2.35   334.50 
    0.27     2.39   225.50 
    0.26     2.21   232.50 
    0.24     2.15   225.50 
    0.32     2.51   223.50 
    0.33     2.64   232.50 
    0.31     2.45   232.50 
    0.27     2.21   231.50 
    0.30     3.08   219.80 
    0.42     3.99   227.00 
    0.65     4.54   231.90 
    0.71     4.76   231.10 
    0.70     5.01   237.10 
    0.89     5.92   244.20 
    0.80     5.21   241.00 
    0.59     4.88   244.80 
    0.47     5.35   257.30 
    0.43     5.47   270.30 
    0.46     5.01   262.60 
    0.46     4.23   262.30 
    0.38     4.44   276.20 
    0.37     5.71   280.30 
    0.39     5.10   277.30 
    0.44     4.57   276.20 
    0.42     4.99   281.10 
    0.46     4.88   270.60 
    0.54     4.92   276.70 
    0.60     4.97   274.50 
    0.52     4.72   267.50 
    0.53     4.83   258.30 
    0.79     5.27   253.80 
    0.85     4.24   246.00 
    0.81     4.56   235.20 
    1.01     5.42   243.20 
    1.21     5.84   245.70 
    1.29     5.24   249.70 
    1.14     5.36   245.70 
    1.08     5.82   245.00 
    0.86     5.46   248.00 
    0.74     4.62   247.40 
    0.56     4.31   251.30 
    0.45     4.83   252.30 
    0.41     4.83   241.70 
    0.45     4.71   237.70 
    0.39     4.39   263.30 
    0.29     5.64   284.10 
    0.33     5.06   269.20 
    0.29     6.56   289.10 
    0.32     4.20   270.20 
    0.15     6.04   300.80 
    0.16     6.82   321.40 
    0.12     5.24   325.90 
    0.14     2.35   237.00 
    0.42     3.17   233.60 
    0.55     4.61   246.80 
    1.02     5.55   245.30 
    0.89     5.21   245.00 
    0.79     5.11   247.40 
    0.63     5.11   247.40 
    0.54     5.54   249.80 
    0.51     4.96   252.30 
    0.53     4.50   248.40 
    0.40     3.47   228.00 
    0.81     5.33   228.50 
    0.94     5.26   233.10 
    1.30     5.30   248.90 
    1.61     5.63   256.90 
    1.75     6.57   257.30 
    1.81     6.67   270.20 
    1.70     6.63   275.80 
    1.64     6.89   274.80 
    1.53     7.03   278.80 
    1.30     6.71   274.30 
    1.24     6.17   270.60 
    1.10     5.51   258.10 
    1.39     6.14   237.80 
    1.81     7.16   242.60 
    1.82     6.12   248.90 
    1.70     6.29   250.60 
    1.58     6.54   249.60 
    1.36     6.14   250.90 
    1.57     5.87   247.90 
    1.12     5.24   241.70 
    1.00     5.94   249.00 
    0.81     5.35   247.40 
    0.93     4.85   245.00 
    1.18     4.93   248.90 
    1.25     5.54   247.90 
    1.12     6.47   245.30 
    1.14     5.48   247.70 
    1.11     5.21   246.00 
    0.89     5.94   249.30 
    0.73     6.33   252.80 
    0.61     5.96   258.70 
    0.52     4.97   268.50 
    0.41     4.13   277.30 
    0.71     4.99   293.60 
    0.78     5.48   299.80 
    0.99     6.15   293.50 
    0.70     6.05   299.60 
    0.59     5.77   304.60 
    0.78     5.20   282.40 
    0.76     5.42   276.70 
    0.83     5.18   259.70 
    0.73     5.99   276.50 
    0.74     5.67   273.70 
    0.77     5.27   267.60 
    0.52     5.44   282.40 
    0.40     6.26   301.70 
    0.54     5.09   259.30 
    0.74     4.35   245.80 
    0.66     4.57   257.30 
    0.68     5.09   257.30 
    0.63     5.44   257.70 
    0.76     4.67   282.70 
    0.79     4.83   289.40 
    0.83     5.23   299.80 
    0.84     5.61   304.80 
    0.70     5.62   308.40 
    0.79     6.80   309.70 
    0.60     6.27   337.90 
    0.57     5.62   330.90 
    0.49     5.23   326.90 
    0.56     6.04   310.80 
    0.51     5.04   313.80 
    0.47     5.44   321.20 
    0.54     6.04   312.10 
    0.59     6.00   306.40 
    0.66     5.62   312.40 
    0.71     6.15   314.70 
    0.78     6.92   302.90 
    0.90     8.10   309.90 
    0.78     7.07   314.70 
    0.79     7.20   315.70 
    0.73     7.05   306.90 
    0.81     7.19   307.90 
    0.75     6.80   316.70 
    0.75     7.05   314.90 
    0.63     6.53   315.90 
    0.54     6.27   315.90 
    0.61     7.18   322.10 
    0.57     6.55   327.10 
    0.56     6.55   318.80 
    0.46     7.43   319.20 
    0.42     7.03   323.20 
    0.80     5.24   274.10 
    1.14     5.81   243.70 
    1.55     5.80   246.60 
    1.43     5.66   250.90 
    1.31     6.20   260.80 
    1.39     6.25   270.00 
    1.23     5.86   275.00 
    1.11     5.53   289.60 
    1.13     5.74   284.50 
    1.16     5.77   289.70 
    1.19     6.02   296.60 
    1.04     6.02   297.60 
    1.10     6.19   299.70 
    1.18     6.56   301.70 
    1.08     7.13   303.30 
    1.25     6.80   302.30 
    1.21     6.68   304.70 
    1.25     6.31   304.70 
    1.03     6.99   306.10 
    1.07     7.52   309.10 
    0.95     7.02   313.80 
    0.82     6.89   305.80 
    0.85     7.15   311.80 
    0.79     7.02   306.80 
    0.74     6.76   304.80 
    0.93     6.31   297.60 
    1.38     6.38   272.00 
    1.48     6.30   263.60 
    1.34     6.18   263.90 
    1.33     6.04   271.60 
    1.00     6.44   314.90 
    1.00     6.86   314.80 
    1.04     7.66   311.10 
    1.10     7.25   309.10 
    1.12     7.66   307.10 
    1.22     7.05   306.70 
    1.03     7.66   304.10 
    1.19     6.81   301.70 
    1.36     7.42   304.10 
    1.45     7.54   307.10 
    1.25     8.19   307.80 
    1.25     7.30   305.70 
    1.23     7.18   304.70 
    1.24     7.92   306.70 
    1.03     7.79   303.30 
    0.92     7.79   308.30 
    0.78     7.15   310.80 
    0.90     7.79   305.30 
    1.00     8.05   303.30 
    0.77     8.06   306.80 
    0.72     6.80   312.70 
    0.84     6.67   316.70 
    0.61     6.40   319.90 
    0.53     6.92   318.10 
    0.55     6.42   323.10 
    0.43     5.16   326.10 
    0.55     5.92   318.80 
    0.56     6.12   313.40 
    0.47     5.44   322.20 
    0.31     4.73   330.90 
    0.25     5.45   315.90 
    0.36     6.84   315.80 
    0.26     5.43   313.40 
    0.25     5.56   318.40 
    0.24     5.58   315.10 
    0.16     5.31   315.40 
    0.25     4.66    16.10 
    0.31     4.24    27.80 
    0.20     2.67    11.70 
    0.15     2.86    14.90 
    0.10     3.02   335.80 
    0.10     3.48   332.70 
    0.13     4.34   318.90 
    0.21     4.34   294.60 
    0.15     4.54   314.10 
    0.22     4.48   265.30 
    0.22     4.94   269.20 
    0.21     4.31   251.30 
    0.25     5.58   237.20 
    0.24     4.63   250.70 
    0.26     4.27   237.60 
    0.27     2.65   225.00 
    0.17     2.22   226.80 
    0.49     3.90   235.30 
    0.71     5.08   236.70 
    0.72     4.44   239.20 
    0.59     4.71   242.70 
    0.47     4.87   240.40 
    0.45     5.01   248.80 
    0.43     4.22   248.80 
    0.33     4.03   234.60 
    0.36     4.29   231.90 
    0.62     4.71   236.70 
    0.82     4.44   242.20 
    0.94     4.97   240.00 
    0.76     4.97   240.00 
    0.81     5.94   246.30 
    0.81     4.56   244.20 
    0.89     4.61   243.00 
    0.79     5.42   243.20 
    0.81     5.60   243.40 
    0.69     4.83   242.70 
    0.66     4.71   236.70 
    0.56     4.75   245.40 
    0.45     4.87   243.40 
    0.44     4.52   255.30 
    0.38     4.44   252.30 
    0.31     5.43   274.20 
    0.28     5.87   295.60 
    0.43     4.18   257.30 
    0.65     4.17   238.90 
    0.96     5.01   234.10 
    1.08     5.94   240.00 
    0.99     5.70   249.00 
    0.85     4.68   236.20 
    1.06     4.97   240.00 
    0.97     6.04   244.20 
    0.89     5.70   248.00 
    0.80     4.50   239.40 
    0.51     4.34   236.70 
    0.43     4.96   242.70 
    0.51     5.40   251.80 
    0.46     4.74   250.80 
    0.39     5.20   250.30 
    0.45     5.02   245.70 
    0.45     5.02   247.70 
    0.46     3.95   276.20 
    0.26     4.28   311.10 
    0.21     4.15   314.10 
    0.28     3.85   319.20 
    0.33     4.72   287.20 
    0.33     5.03   309.20 
    0.34     4.55   314.20 
    0.36     4.47   319.20 
    0.33     4.22   319.20 
    0.34     4.93   323.00 
    0.42     5.44   329.00 
    0.42     4.84   342.20 
    0.37     4.47   327.20 
    0.32     4.60   326.20 
    0.28     5.09   327.20 
    0.29     4.47   336.20 
    0.25     3.90   337.40 
    0.21     4.01   315.40 
    0.32     5.21   328.90 
    0.42     5.03   355.20 
    0.37     4.49   354.90 
    0.23     4.12   324.90 
    0.21     5.10   333.20 
    0.23     4.97   338.20 
    0.39     4.12   341.90 
    0.38     4.43   327.20 
    0.43     5.59   326.20 
    0.52     5.87   337.20 
    0.53     5.34   326.20 
    0.44     5.22   327.20 
    0.46     5.48   331.20 
    0.58     6.11   324.20 
    0.60     6.27   328.90 
    0.63     5.79   318.10 
    0.65     6.29   317.80 
    0.65     6.67   318.10 
    0.61     5.92   320.10 
    0.60     5.51   312.20 
    0.54     5.75   316.20 
    0.55     6.47   317.20 
    0.55     5.87   321.20 
    0.55     6.04   316.10 
    0.53     5.63   313.20 
    0.51     6.35   316.20 
    0.63     5.99   318.20 
    0.60     5.77   311.70 
